RESULT_COUNT: 2411,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-02-07,4.25,4.3139,4.15,4.15,151574.0,0.0,1.0,4.25,4.3139,4.15,4.15,151574.0
2017-02-06,4.25,4.3,4.25,4.3,79350.0,0.0,1.0,4.25,4.3,4.25,4.3,79350.0
2017-02-03,4.15,4.4,4.15,4.25,230331.0,0.0,1.0,4.15,4.4,4.15,4.25,230331.0
2017-02-02,4.2,4.5,4.1,4.2,382190.0,0.0,1.0,4.2,4.5,4.1,4.2,382190.0
2017-02-01,4.25,4.45,4.2,4.2,192947.0,0.0,1.0,4.25,4.45,4.2,4.2,192947.0
2017-01-31,4.45,4.45,4.2,4.25,389785.0,0.0,1.0,4.45,4.45,4.2,4.25,389785.0
2017-01-30,4.5,4.511,4.3,4.45,171010.0,0.0,1.0,4.5,4.511,4.3,4.45,171010.0
2017-01-27,4.5,4.575,4.5,4.5,79583.0,0.0,1.0,4.5,4.575,4.5,4.5,79583.0
2017-01-26,4.5,4.725,4.45,4.55,358988.0,0.0,1.0,4.5,4.725,4.45,4.55,358988.0
2017-01-25,4.45,4.65,4.2,4.35,804521.0,0.0,1.0,4.45,4.65,4.2,4.35,804521.0
2017-01-24,4.75,4.8,4.3,4.5,490053.0,0.0,1.0,4.75,4.8,4.3,4.5,490053.0
2017-01-23,4.85,4.85,4.65,4.8,243720.0,0.0,1.0,4.85,4.85,4.65,4.8,243720.0
2017-01-20,4.85,4.9,4.75,4.85,144410.0,0.0,1.0,4.85,4.9,4.75,4.85,144410.0
2017-01-19,4.85,4.95,4.775,4.8,145081.0,0.0,1.0,4.85,4.95,4.775,4.8,145081.0
2017-01-18,4.85,4.9,4.8,4.85,154160.0,0.0,1.0,4.85,4.9,4.8,4.85,154160.0
2017-01-17,5.0,5.05,4.8,4.85,280372.0,0.0,1.0,5.0,5.05,4.8,4.85,280372.0
2017-01-13,5.0,5.15,5.0,5.05,95824.0,0.0,1.0,5.0,5.15,5.0,5.05,95824.0
2017-01-12,5.2,5.302,5.0,5.0,230483.0,0.0,1.0,5.2,5.302,5.0,5.0,230483.0
2017-01-11,5.1,5.35,5.05,5.25,482432.0,0.0,1.0,5.1,5.35,5.05,5.25,482432.0
2017-01-10,4.95,5.2,4.85,5.15,202049.0,0.0,1.0,4.95,5.2,4.85,5.15,202049.0
2017-01-09,5.05,5.05,4.85,4.95,142362.0,0.0,1.0,5.05,5.05,4.85,4.95,142362.0
2017-01-06,5.25,5.25,4.95,5.0,144433.0,0.0,1.0,5.25,5.25,4.95,5.0,144433.0
2017-01-05,4.9,5.2,4.8,5.2,229976.0,0.0,1.0,4.9,5.2,4.8,5.2,229976.0
2017-01-04,4.9,4.9,4.85,4.9,109715.0,0.0,1.0,4.9,4.9,4.85,4.9,109715.0
2017-01-03,5.0,5.0,4.8,4.8,213186.0,0.0,1.0,5.0,5.0,4.8,4.8,213186.0
2016-12-30,5.0,5.05,4.9,4.9,316860.0,0.0,1.0,5.0,5.05,4.9,4.9,316860.0
2016-12-29,5.1,5.15,5.0,5.0,329777.0,0.0,1.0,5.1,5.15,5.0,5.0,329777.0
2016-12-28,5.15,5.15,5.1,5.15,169822.0,0.0,1.0,5.15,5.15,5.1,5.15,169822.0
2016-12-27,5.2,5.25,4.9,5.15,386207.0,0.0,1.0,5.2,5.25,4.9,5.15,386207.0
2016-12-23,5.05,5.3,5.0,5.15,205173.0,0.0,1.0,5.05,5.3,5.0,5.15,205173.0
2016-12-22,5.2,5.4,5.1,5.1,269762.0,0.0,1.0,5.2,5.4,5.1,5.1,269762.0
2016-12-21,5.4,5.5499,5.0999,5.1,350678.0,0.0,1.0,5.4,5.5499,5.0999,5.1,350678.0
2016-12-20,4.75,5.65,4.75,5.3,1311929.0,0.0,1.0,4.75,5.65,4.75,5.3,1311929.0
2016-12-19,4.9,4.95,4.7,4.8,204198.0,0.0,1.0,4.9,4.95,4.7,4.8,204198.0
2016-12-16,5.0,5.1,4.9,4.9,198922.0,0.0,1.0,5.0,5.1,4.9,4.9,198922.0
2016-12-15,5.55,5.55,5.0,5.05,358686.0,0.0,1.0,5.55,5.55,5.0,5.05,358686.0
2016-12-14,5.65,5.65,5.35,5.45,235856.0,0.0,1.0,5.65,5.65,5.35,5.45,235856.0
2016-12-13,5.2,5.6,5.1,5.55,611908.0,0.0,1.0,5.2,5.6,5.1,5.55,611908.0
2016-12-12,5.05,5.2,5.0,5.2,213625.0,0.0,1.0,5.05,5.2,5.0,5.2,213625.0
2016-12-09,5.15,5.2,5.044,5.15,333178.0,0.0,1.0,5.15,5.2,5.044,5.15,333178.0
2016-12-08,4.95,5.15,4.9,5.15,197144.0,0.0,1.0,4.95,5.15,4.9,5.15,197144.0
2016-12-07,5.05,5.0999,4.75,4.95,150160.0,0.0,1.0,5.05,5.0999,4.75,4.95,150160.0
2016-12-06,5.1,5.15,5.0,5.1,147115.0,0.0,1.0,5.1,5.15,5.0,5.1,147115.0
2016-12-05,4.85,5.2,4.7,5.15,220392.0,0.0,1.0,4.85,5.2,4.7,5.15,220392.0
2016-12-02,4.7,4.85,4.45,4.8,330893.0,0.0,1.0,4.7,4.85,4.45,4.8,330893.0
2016-12-01,5.05,5.1,4.6,4.8,623069.0,0.0,1.0,5.05,5.1,4.6,4.8,623069.0
2016-11-30,5.85,5.9,5.05,5.2,1236352.0,0.0,1.0,5.85,5.9,5.05,5.2,1236352.0
2016-11-29,5.4,5.7,5.15,5.65,1380295.0,0.0,1.0,5.4,5.7,5.15,5.65,1380295.0
2016-11-28,4.75,5.1,4.75,5.05,649617.0,0.0,1.0,4.75,5.1,4.75,5.05,649617.0
2016-11-25,4.3,4.7,4.3,4.6,338471.0,0.0,1.0,4.3,4.7,4.3,4.6,338471.0
2016-11-23,3.95,4.3,3.85,4.3,363168.0,0.0,1.0,3.95,4.3,3.85,4.3,363168.0
2016-11-22,3.75,3.95,3.75,3.95,166906.0,0.0,1.0,3.75,3.95,3.75,3.95,166906.0
2016-11-21,3.9,3.9,3.7274,3.8,156561.0,0.0,1.0,3.9,3.9,3.7274,3.8,156561.0
2016-11-18,3.95,4.0,3.6,3.65,199910.0,0.0,1.0,3.95,4.0,3.6,3.65,199910.0
2016-11-17,4.0,4.05,3.9,3.9,192912.0,0.0,1.0,4.0,4.05,3.9,3.9,192912.0
2016-11-16,3.8,4.0,3.7683,3.95,301170.0,0.0,1.0,3.8,4.0,3.7683,3.95,301170.0
2016-11-15,3.5,3.8,3.5,3.75,478765.0,0.0,1.0,3.5,3.8,3.5,3.75,478765.0
2016-11-14,3.9,3.95,3.4,3.5,789694.0,0.0,1.0,3.9,3.95,3.4,3.5,789694.0
2016-11-11,3.95,4.0,3.9,3.9,320305.0,0.0,1.0,3.95,4.0,3.9,3.9,320305.0
2016-11-10,3.9,4.1,3.8001,4.0,391348.0,0.0,1.0,3.9,4.1,3.8001,4.0,391348.0
2016-11-09,3.75,4.1294,3.6,3.9,1406381.0,0.0,1.0,3.75,4.1294,3.6,3.9,1406381.0
2016-11-08,4.85,4.8799,4.4,4.45,291089.0,0.0,1.0,4.85,4.8799,4.4,4.45,291089.0
2016-11-07,4.75,5.15,4.6,4.75,377139.0,0.0,1.0,4.75,5.15,4.6,4.75,377139.0
2016-11-04,4.45,4.7,4.3,4.6,190201.0,0.0,1.0,4.45,4.7,4.3,4.6,190201.0
2016-11-03,4.6,4.75,4.4,4.45,338774.0,0.0,1.0,4.6,4.75,4.4,4.45,338774.0
2016-11-02,4.95,4.95,4.6,4.65,477799.0,0.0,1.0,4.95,4.95,4.6,4.65,477799.0
2016-11-01,5.0,5.1,4.75,4.9,283688.0,0.0,1.0,5.0,5.1,4.75,4.9,283688.0
2016-10-31,5.05,5.0586,5.0,5.0,226620.0,0.0,1.0,5.05,5.0586,5.0,5.0,226620.0
2016-10-28,5.05,5.2,5.0,5.05,232974.0,0.0,1.0,5.05,5.2,5.0,5.05,232974.0
2016-10-27,5.4,5.4189,5.05,5.05,200456.0,0.0,1.0,5.4,5.4189,5.05,5.05,200456.0
2016-10-26,5.2,5.4,5.05,5.4,252563.0,0.0,1.0,5.2,5.4,5.05,5.4,252563.0
2016-10-25,5.1,5.15,5.0,5.0,290501.0,0.0,1.0,5.1,5.15,5.0,5.0,290501.0
2016-10-24,5.2,5.25,5.15,5.15,126509.0,0.0,1.0,5.2,5.25,5.15,5.15,126509.0
2016-10-21,5.15,5.2,5.1,5.15,154570.0,0.0,1.0,5.15,5.2,5.1,5.15,154570.0
2016-10-20,5.15,5.35,5.0,5.1,413282.0,0.0,1.0,5.15,5.35,5.0,5.1,413282.0
2016-10-19,5.35,5.35,5.0,5.1,420253.0,0.0,1.0,5.35,5.35,5.0,5.1,420253.0
2016-10-18,5.5,5.5,5.3,5.3,207192.0,0.0,1.0,5.5,5.5,5.3,5.3,207192.0
2016-10-17,5.45,5.6,5.4,5.4,139390.0,0.0,1.0,5.45,5.6,5.4,5.4,139390.0
2016-10-14,5.63,5.7,5.55,5.56,118765.0,0.0,1.0,5.63,5.7,5.55,5.56,118765.0
2016-10-13,5.66,5.73,5.6,5.6,164783.0,0.0,1.0,5.66,5.73,5.6,5.6,164783.0
2016-10-12,5.69,5.8203,5.65,5.77,180005.0,0.0,1.0,5.69,5.8203,5.65,5.77,180005.0
2016-10-11,5.81,5.9,5.66,5.7,150426.0,0.0,1.0,5.81,5.9,5.66,5.7,150426.0
2016-10-10,5.8,5.9699,5.79,5.85,192379.0,0.0,1.0,5.8,5.9699,5.79,5.85,192379.0
2016-10-07,6.0,6.01,5.77,5.8,216368.0,0.0,1.0,6.0,6.01,5.77,5.8,216368.0
2016-10-06,6.34,6.5,5.97,6.03,525781.0,0.0,1.0,6.34,6.5,5.97,6.03,525781.0
2016-10-05,5.89,6.35,5.87,6.34,947160.0,0.0,1.0,5.89,6.35,5.87,6.34,947160.0
2016-10-04,5.55,5.915,5.53,5.84,622498.0,0.0,1.0,5.55,5.915,5.53,5.84,622498.0
2016-10-03,5.43,5.5855,5.43,5.53,128251.0,0.0,1.0,5.43,5.5855,5.43,5.53,128251.0
2016-09-30,5.53,5.56,5.41,5.49,213360.0,0.0,1.0,5.53,5.56,5.41,5.49,213360.0
2016-09-29,5.6,5.63,5.46,5.49,337888.0,0.0,1.0,5.6,5.63,5.46,5.49,337888.0
2016-09-28,5.58,5.69,5.58,5.6,93818.0,0.0,1.0,5.58,5.69,5.58,5.6,93818.0
2016-09-27,5.61,5.67,5.53,5.65,99740.0,0.0,1.0,5.61,5.67,5.53,5.65,99740.0
2016-09-26,5.58,5.645,5.51,5.6,132203.0,0.0,1.0,5.58,5.645,5.51,5.6,132203.0
2016-09-23,5.61,5.77,5.61,5.64,111800.0,0.0,1.0,5.61,5.77,5.61,5.64,111800.0
2016-09-22,5.71,5.8,5.67,5.67,193664.0,0.0,1.0,5.71,5.8,5.67,5.67,193664.0
2016-09-21,5.6,5.76,5.5593,5.75,231474.0,0.0,1.0,5.6,5.76,5.5593,5.75,231474.0
2016-09-20,5.65,5.65,5.51,5.54,331869.0,0.0,1.0,5.65,5.65,5.51,5.54,331869.0
2016-09-19,5.6,5.76,5.6,5.66,198655.0,0.0,1.0,5.6,5.76,5.6,5.66,198655.0
2016-09-16,5.62,5.64,5.55,5.63,239135.0,0.0,1.0,5.62,5.64,5.55,5.63,239135.0
2016-09-15,5.68,5.7,5.5701,5.64,244751.0,0.0,1.0,5.68,5.7,5.5701,5.64,244751.0
2016-09-14,5.69,5.69,5.58,5.67,239428.0,0.0,1.0,5.69,5.69,5.58,5.67,239428.0
2016-09-13,5.75,5.84,5.55,5.64,231538.0,0.0,1.0,5.75,5.84,5.55,5.64,231538.0
2016-09-12,5.61,5.9031,5.58,5.76,369393.0,0.0,1.0,5.61,5.9031,5.58,5.76,369393.0
2016-09-09,5.6,5.8,5.41,5.69,789067.0,0.0,1.0,5.6,5.8,5.41,5.69,789067.0
2016-09-08,6.2,6.2699,5.59,5.84,1042785.0,0.0,1.0,6.2,6.2699,5.59,5.84,1042785.0
2016-09-07,6.28,6.33,6.2,6.23,115345.0,0.0,1.0,6.28,6.33,6.2,6.23,115345.0
2016-09-06,6.2,6.2999,6.2,6.27,131653.0,0.0,1.0,6.2,6.2999,6.2,6.27,131653.0
2016-09-02,6.15,6.24,6.1301,6.22,117188.0,0.0,1.0,6.15,6.24,6.1301,6.22,117188.0
2016-09-01,6.26,6.28,6.12,6.16,166803.0,0.0,1.0,6.26,6.28,6.12,6.16,166803.0
2016-08-31,6.35,6.375,6.22,6.23,112942.0,0.0,1.0,6.35,6.375,6.22,6.23,112942.0
2016-08-30,6.38,6.43,6.2601,6.36,126220.0,0.0,1.0,6.38,6.43,6.2601,6.36,126220.0
2016-08-29,6.39,6.47,6.33,6.36,169618.0,0.0,1.0,6.39,6.47,6.33,6.36,169618.0
2016-08-26,6.17,6.36,6.17,6.32,257345.0,0.0,1.0,6.17,6.36,6.17,6.32,257345.0
2016-08-25,6.13,6.27,6.13,6.19,210961.0,0.0,1.0,6.13,6.27,6.13,6.19,210961.0
2016-08-24,6.27,6.32,6.11,6.18,244455.0,0.0,1.0,6.27,6.32,6.11,6.18,244455.0
2016-08-23,6.22,6.35,6.205,6.28,242227.0,0.0,1.0,6.22,6.35,6.205,6.28,242227.0
2016-08-22,6.16,6.43,6.08,6.27,456527.0,0.0,1.0,6.16,6.43,6.08,6.27,456527.0
2016-08-19,6.37,6.37,6.15,6.23,671482.0,0.0,1.0,6.37,6.37,6.15,6.23,671482.0
2016-08-18,6.73,6.754,6.2,6.35,1856298.0,0.0,1.0,6.73,6.754,6.2,6.35,1856298.0
2016-08-17,6.77,6.86,6.72,6.76,187304.0,0.0,1.0,6.77,6.86,6.72,6.76,187304.0
2016-08-16,6.86,6.895,6.76,6.77,305222.0,0.0,1.0,6.86,6.895,6.76,6.77,305222.0
2016-08-15,6.84,7.0032,6.8258,6.9,286912.0,0.0,1.0,6.84,7.0032,6.8258,6.9,286912.0
2016-08-12,6.99,6.99,6.82,6.82,482899.0,0.0,1.0,6.99,6.99,6.82,6.82,482899.0
2016-08-11,6.98,7.08,6.95,7.0,282122.0,0.0,1.0,6.98,7.08,6.95,7.0,282122.0
2016-08-10,7.22,7.26,6.95,6.98,486350.0,0.0,1.0,7.22,7.26,6.95,6.98,486350.0
2016-08-09,7.99,8.09,7.15,7.28,1099389.0,0.0,1.0,7.99,8.09,7.15,7.28,1099389.0
2016-08-08,7.5,7.8,7.33,7.75,1186336.0,0.0,1.0,7.5,7.8,7.33,7.75,1186336.0
2016-08-05,7.12,7.37,7.1,7.31,461230.0,0.0,1.0,7.12,7.37,7.1,7.31,461230.0
2016-08-04,7.0,7.2,7.0,7.1,259312.0,0.0,1.0,7.0,7.2,7.0,7.1,259312.0
2016-08-03,6.84,6.97,6.84,6.96,120436.0,0.0,1.0,6.84,6.97,6.84,6.96,120436.0
2016-08-02,6.95,7.02,6.84,6.87,213193.0,0.0,1.0,6.95,7.02,6.84,6.87,213193.0
2016-08-01,7.02,7.15,6.95,6.96,313041.0,0.0,1.0,7.02,7.15,6.95,6.96,313041.0
2016-07-29,7.1,7.1199,6.96,7.02,170984.0,0.0,1.0,7.1,7.1199,6.96,7.02,170984.0
2016-07-28,7.05,7.085,6.946,7.07,383474.0,0.0,1.0,7.05,7.085,6.946,7.07,383474.0
2016-07-27,7.18,7.25,7.1,7.1,192172.0,0.0,1.0,7.18,7.25,7.1,7.1,192172.0
2016-07-26,7.2,7.25,7.11,7.19,152480.0,0.0,1.0,7.2,7.25,7.11,7.19,152480.0
2016-07-25,7.3,7.37,7.11,7.2,236171.0,0.0,1.0,7.3,7.37,7.11,7.2,236171.0
2016-07-22,7.14,7.15,7.05,7.06,155242.0,0.0,1.0,7.14,7.15,7.05,7.06,155242.0
2016-07-21,7.45,7.6,7.15,7.18,599676.0,0.0,1.0,7.45,7.6,7.15,7.18,599676.0
2016-07-20,7.1,7.28,7.06,7.22,210131.0,0.0,1.0,7.1,7.28,7.06,7.22,210131.0
2016-07-19,7.16,7.22,7.0,7.1,219176.0,0.0,1.0,7.16,7.22,7.0,7.1,219176.0
2016-07-18,7.05,7.14,6.9,7.08,217593.0,0.0,1.0,7.05,7.14,6.9,7.08,217593.0
2016-07-15,7.3,7.41,7.03,7.07,285569.0,0.0,1.0,7.3,7.41,7.03,7.07,285569.0
2016-07-14,7.38,7.69,7.227,7.35,1364211.0,0.0,1.0,7.38,7.69,7.227,7.35,1364211.0
2016-07-13,7.06,7.09,6.88,7.0,171477.0,0.0,1.0,7.06,7.09,6.88,7.0,171477.0
2016-07-12,7.01,7.2,7.01,7.05,290968.0,0.0,1.0,7.01,7.2,7.01,7.05,290968.0
2016-07-11,6.81,7.09,6.81,6.99,150022.0,0.0,1.0,6.81,7.09,6.81,6.99,150022.0
2016-07-08,6.84,6.9899,6.84,6.86,197061.0,0.0,1.0,6.84,6.9899,6.84,6.86,197061.0
2016-07-07,6.82,7.06,6.82,6.82,157063.0,0.0,1.0,6.82,7.06,6.82,6.82,157063.0
2016-07-06,6.76,6.9999,6.76,6.84,107774.0,0.0,1.0,6.76,6.9999,6.76,6.84,107774.0
2016-07-05,7.09,7.1148,6.78,6.84,192881.0,0.0,1.0,7.09,7.1148,6.78,6.84,192881.0
2016-07-01,7.13,7.25,7.08,7.19,182113.0,0.0,1.0,7.13,7.25,7.08,7.19,182113.0
2016-06-30,7.03,7.15,6.9,7.15,311032.0,0.0,1.0,7.03,7.15,6.9,7.15,311032.0
2016-06-29,6.83,7.13,6.7,7.03,480420.0,0.0,1.0,6.83,7.13,6.7,7.03,480420.0
2016-06-28,6.5,6.7672,6.5,6.63,222980.0,0.0,1.0,6.5,6.7672,6.5,6.63,222980.0
2016-06-27,6.79,6.88,6.3281,6.4,410316.0,0.0,1.0,6.79,6.88,6.3281,6.4,410316.0
2016-06-24,6.6,6.91,6.59,6.85,289510.0,0.0,1.0,6.6,6.91,6.59,6.85,289510.0
2016-06-23,7.0,7.18,6.9711,7.12,112375.0,0.0,1.0,7.0,7.18,6.9711,7.12,112375.0
2016-06-22,7.1,7.1,6.9,6.95,115981.0,0.0,1.0,7.1,7.1,6.9,6.95,115981.0
2016-06-21,7.04,7.11,6.9219,7.06,217651.0,0.0,1.0,7.04,7.11,6.9219,7.06,217651.0
2016-06-20,7.33,7.3572,7.03,7.06,253146.0,0.0,1.0,7.33,7.3572,7.03,7.06,253146.0
2016-06-17,7.07,7.35,7.07,7.26,391007.0,0.0,1.0,7.07,7.35,7.07,7.26,391007.0
2016-06-16,7.26,7.372,7.06,7.09,136994.0,0.0,1.0,7.26,7.372,7.06,7.09,136994.0
2016-06-15,6.99,7.39,6.98,7.27,316928.0,0.0,1.0,6.99,7.39,6.98,7.27,316928.0
2016-06-14,6.95,7.1299,6.9001,7.0,156851.0,0.0,1.0,6.95,7.1299,6.9001,7.0,156851.0
2016-06-13,7.0,7.11,6.9,7.02,182107.0,0.0,1.0,7.0,7.11,6.9,7.02,182107.0
2016-06-10,7.26,7.2686,7.0201,7.1,279787.0,0.0,1.0,7.26,7.2686,7.0201,7.1,279787.0
2016-06-09,7.41,7.46,7.25,7.38,244499.0,0.0,1.0,7.41,7.46,7.25,7.38,244499.0
2016-06-08,7.34,7.7,7.31,7.52,593097.0,0.0,1.0,7.34,7.7,7.31,7.52,593097.0
2016-06-07,6.91,7.29,6.91,7.27,562959.0,0.0,1.0,6.91,7.29,6.91,7.27,562959.0
2016-06-06,6.87,7.08,6.8501,6.91,218607.0,0.0,1.0,6.87,7.08,6.8501,6.91,218607.0
2016-06-03,6.91,6.9899,6.81,6.86,120481.0,0.0,1.0,6.91,6.9899,6.81,6.86,120481.0
2016-06-02,6.85,7.02,6.85,6.95,228190.0,0.0,1.0,6.85,7.02,6.85,6.95,228190.0
2016-06-01,6.91,6.99,6.81,6.85,196297.0,0.0,1.0,6.91,6.99,6.81,6.85,196297.0
2016-05-31,6.9,7.14,6.9,6.97,275740.0,0.0,1.0,6.9,7.14,6.9,6.97,275740.0
2016-05-27,6.95,7.07,6.83,6.89,146160.0,0.0,1.0,6.95,7.07,6.83,6.89,146160.0
2016-05-26,6.95,7.1,6.77,6.95,210802.0,0.0,1.0,6.95,7.1,6.77,6.95,210802.0
2016-05-25,6.81,7.0,6.7901,6.92,292066.0,0.0,1.0,6.81,7.0,6.7901,6.92,292066.0
2016-05-24,6.74,6.84,6.56,6.77,160575.0,0.0,1.0,6.74,6.84,6.56,6.77,160575.0
2016-05-23,6.67,6.78,6.61,6.71,111338.0,0.0,1.0,6.67,6.78,6.61,6.71,111338.0
2016-05-20,6.55,6.72,6.55,6.65,119755.0,0.0,1.0,6.55,6.72,6.55,6.65,119755.0
2016-05-19,6.74,6.9,6.38,6.56,294499.0,0.0,1.0,6.74,6.9,6.38,6.56,294499.0
2016-05-18,6.51,6.83,6.45,6.73,327150.0,0.0,1.0,6.51,6.83,6.45,6.73,327150.0
2016-05-17,6.4,6.5789,6.4,6.53,257520.0,0.0,1.0,6.4,6.5789,6.4,6.53,257520.0
2016-05-16,6.11,6.495,6.11,6.37,346394.0,0.0,1.0,6.11,6.495,6.11,6.37,346394.0
2016-05-13,6.24,6.31,6.11,6.16,318799.0,0.0,1.0,6.24,6.31,6.11,6.16,318799.0
2016-05-12,6.63,6.63,6.1701,6.28,489872.0,0.0,1.0,6.63,6.63,6.1701,6.28,489872.0
2016-05-11,6.61,6.75,6.42,6.58,312516.0,0.0,1.0,6.61,6.75,6.42,6.58,312516.0
2016-05-10,6.95,6.95,6.23,6.56,1475018.0,0.0,1.0,6.95,6.95,6.23,6.56,1475018.0
2016-05-09,6.93,6.99,6.8,6.85,350137.0,0.0,1.0,6.93,6.99,6.8,6.85,350137.0
2016-05-06,7.05,7.06,6.78,6.98,365723.0,0.0,1.0,7.05,7.06,6.78,6.98,365723.0
2016-05-05,7.12,7.13,6.959,7.04,358439.0,0.0,1.0,7.12,7.13,6.959,7.04,358439.0
2016-05-04,7.03,7.29,7.01,7.12,403801.0,0.0,1.0,7.03,7.29,7.01,7.12,403801.0
2016-05-03,7.04,7.1799,7.02,7.09,251057.0,0.0,1.0,7.04,7.1799,7.02,7.09,251057.0
2016-05-02,7.21,7.2296,7.06,7.14,264203.0,0.0,1.0,7.21,7.2296,7.06,7.14,264203.0
2016-04-29,7.29,7.32,7.11,7.19,309894.0,0.0,1.0,7.29,7.32,7.11,7.19,309894.0
2016-04-28,7.41,7.43,7.29,7.32,369974.0,0.0,1.0,7.41,7.43,7.29,7.32,369974.0
2016-04-27,7.36,7.53,7.34,7.39,192416.0,0.0,1.0,7.36,7.53,7.34,7.39,192416.0
2016-04-26,7.44,7.46,7.27,7.37,216192.0,0.0,1.0,7.44,7.46,7.27,7.37,216192.0
2016-04-25,7.69,7.74,7.36,7.42,380310.0,0.0,1.0,7.69,7.74,7.36,7.42,380310.0
2016-04-22,7.51,7.7499,7.4,7.67,205775.0,0.0,1.0,7.51,7.7499,7.4,7.67,205775.0
